profile,category,sample,source_width,source_height,width,height,quality,tile,base_target,layer,prefix_bytes,full_bytes,fraction_of_full,decode_ms,psnr,ssim_windowed,ms_ssim_windowed,ms_ssim_luma,legacy_ms_ssim_proxy
chat_preview,photo,kodak_01,768,512,512,341,10,64,32,3,4306,4396,0.9795268425841674,7.75992,22.425897571081567,0.6214478054653519,0.8823168107119379,0.8996148681318411,0.9296291019548203
chat_preview,photo,kodak_01,768,512,512,341,10,64,32,4,4396,4396,1.0,7.89254,22.50676091946454,0.6229985673283409,0.8826891593306471,0.8999510299628024,0.9308551961289739
chat_preview,photo,kodak_01,768,512,512,341,10,64,64,0,2385,10540,0.226280834914611,7.51758,20.357518252156307,0.3606014739495668,0.7420185087845558,0.7494945371032433,0.8454942719722721
chat_preview,photo,kodak_01,768,512,512,341,10,64,64,1,4939,10540,0.46859582542694495,7.78304,21.760018891259843,0.5550519319385908,0.8661052707580686,0.8745356464137045,0.9129025710487432
chat_preview,photo,kodak_01,768,512,512,341,10,64,64,2,8705,10540,0.8259013282732448,7.90375,24.00327748790673,0.7396230206772844,0.9402197919026639,0.9495670743719641,0.959152883791417
chat_preview,photo,kodak_01,768,512,512,341,10,64,64,3,10540,10540,1.0,8.69096,25.349638565831512,0.7985894956011824,0.9525234418352552,0.9619337467600395,0.9702363241049295
chat_preview,photo,kodak_01,768,512,512,341,11,64,32,0,1150,4431,0.2595350936583164,7.37075,19.46724426843327,0.24693094197655938,0.6137851097155235,0.6164621060873593,0.7768195498454787
chat_preview,photo,kodak_01,768,512,512,341,11,64,32,1,2069,4431,0.46693748589483186,7.99021,20.288817933221843,0.35602899954676803,0.7351255492974094,0.7430252327665047,0.843091607996703
chat_preview,photo,kodak_01,768,512,512,341,11,64,32,2,3246,4431,0.7325660121868652,8.155,21.37982109845302,0.5187151642947739,0.8378497205656342,0.8512774097117842,0.900889240747611
chat_preview,photo,kodak_01,768,512,512,341,11,64,32,3,4340,4431,0.9794628751974723,7.72487,22.491507861913675,0.6222391990059828,0.884144688529832,0.8997627683398649,0.9309489785291021
chat_preview,photo,kodak_01,768,512,512,341,11,64,32,4,4431,4431,1.0,8.56137,22.574839343621036,0.623839561623032,0.8845171643931752,0.9001060962001431,0.9321589471429177
chat_preview,photo,kodak_01,768,512,512,341,11,64,64,0,2396,10607,0.2258885641557462,9.00346,20.363263398167785,0.3606922189887733,0.742493216598726,0.7493532980974689,0.8461158470934578
chat_preview,photo,kodak_01,768,512,512,341,11,64,64,1,4985,10607,0.46997265956443857,8.62792,21.784094546356645,0.5545699566456058,0.8669999716079868,0.8746548148114007,0.9138317888884966
chat_preview,photo,kodak_01,768,512,512,341,11,64,64,2,8772,10607,0.827001037051004,8.102,24.059096925310882,0.7404657731373713,0.9414773507946249,0.9500951128656152,0.960044520619992
chat_preview,photo,kodak_01,768,512,512,341,11,64,64,3,10607,10607,1.0,8.96363,25.449600560348756,0.8000600215667317,0.9538929959223889,0.9625604315389301,0.9712694513239025
chat_preview,photo,kodak_01,768,512,512,341,12,64,32,0,1150,4487,0.2562959661243593,7.53354,19.46724426843327,0.24693094197655938,0.6137851097155235,0.6164621060873593,0.7768195498454787
chat_preview,photo,kodak_01,768,512,512,341,12,64,32,1,2069,4487,0.4611098729663472,7.43837,20.288817933221843,0.35602899954676803,0.7351255492974094,0.7430252327665047,0.843091607996703
chat_preview,photo,kodak_01,768,512,512,341,12,64,32,2,3246,4487,0.7234232226431915,7.60221,21.379756046227012,0.5187152973276473,0.8378497893624806,0.8512779544318023,0.900887938250618
chat_preview,photo,kodak_01,768,512,512,341,12,64,32,3,4389,4487,0.9781591263650546,8.15075,22.501085222851366,0.6257009283747368,0.8851169199947669,0.9007642496539043,0.9312669286204736
chat_preview,photo,kodak_01,768,512,512,341,12,64,32,4,4487,4487,1.0,8.05183,22.58946150335911,0.6275085219846189,0.8855473151585672,0.9011674052804599,0.9325328696876903
chat_preview,photo,kodak_01,768,512,512,341,12,64,64,0,2396,10696,0.22400897531787584,7.45725,20.363263398167785,0.3606922189887733,0.742493216598726,0.7493532980974689,0.8461158470934578
chat_preview,photo,kodak_01,768,512,512,341,12,64,64,1,4985,10696,0.4660620792819746,7.65679,21.784094546356645,0.5545699566456058,0.8669999716079868,0.8746548148114007,0.9138317888884966
